諸葛誕,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,諸葛誕,ショカツタン,ショカツタン,3/5,*,し[ヨかつ]たん,『三國志』魏志：P.769
諸葛瑾,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,諸葛瑾,ショカツキン,ショカツキン,3/5,*,し[ヨかつ]きん,『三國志』呉志：P.1231
諸葛恪,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,諸葛恪,ショカツカク,ショカツカク,3/5,*,し[ヨかつ]かく,『三國志』呉志：P.1429
諸葛亮,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,諸葛亮,ショカツリョウ,ショカツリョウ,4/5,*,し[ヨかつり]ヨう,『三國志』蜀志：P.911:しない:諸葛孔明
許靖,1349,1349,10000,名詞,固有名詞,人名,一般,*,*,許靖,キョセイ,キョセイ,0/3,*,き[ヨ]せい,『三國志』蜀志：P.963
許褚,1349,1349,10000,名詞,固有名詞,人名,一般,*,*,許褚,キョチョ,キョチョ,0/2,*,き[ヨ]ちヨ,『三國志』魏志：P.542
許慈,1349,1349,10000,名詞,固有名詞,人名,一般,*,*,許慈,キョジ,キョジ,1/2,*,き]ヨじ,『三國志』蜀志：P.1022
西門豹,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,西門豹,セイモンヒョウ,セイモンヒョウ,4/6,*,せ[いもんひ]ヨう,『史記』P.3211
裴潛,1349,1349,10000,名詞,固有名詞,人名,一般,*,*,裴潛,ハイセン,ハイセン,2/4,*,は[い]せん,『三國志』魏志：P.671:しない:裴潜
袁術,1349,1349,10000,名詞,固有名詞,人名,一般,*,*,袁術,エンジュツ,エンジュツ,2/4,*,え[んじ]ユつ,『三國志』魏志：P.207
袁紹,1349,1349,10000,名詞,固有名詞,人名,一般,*,*,袁紹,エンショウ,エンショウ,2/4,*,え[んし]ヨう,『三國志』魏志：P.188
袁盎,1349,1349,10000,名詞,固有名詞,人名,一般,*,*,袁盎,エンオウ,エンオウ,2/4,*,え[ん]おう,『史記』P.2737:しない:爰盎
袁渙,1349,1349,10000,名詞,固有名詞,人名,一般,*,*,袁渙,エンカン,エンカン,2/4,*,え[ん]かん,『三國志』魏志：P.333
衞青,1349,1349,10000,名詞,固有名詞,人名,一般,*,*,衞青,エイセイ,エイセイ,2/4,*,え[い]せい,『史記』P.2921:しない:衛青
衞覬,1349,1349,10000,名詞,固有名詞,人名,一般,*,*,衞覬,エイキ,エイキ,1/3,*,え]いき,『三國志』魏志：P.610:しない:衛覬
衞臻,1349,1349,10000,名詞,固有名詞,人名,一般,*,*,衞臻,エイシン,エイシン,2/4,*,え[い]しん,『三國志』魏志：P.647:しない:衛臻
衞綰,1349,1349,10000,名詞,固有名詞,人名,一般,*,*,衞綰,エイワン,エイワン,2/4,*,え[い]わん,『史記』P.2768:しない:衛綰
