鬪椒,1349,1349,10000,名詞,固有名詞,人名,一般,*,*,鬪椒,トウシュク,トウシュク,2/4,*,と[うし]ユく,*
鬪御彊,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,鬪御彊,トウギョキョウ,トウギョキョウ,4/5,*,と[うぎヨ[き]ヨう,*
鬪廉,1349,1349,10000,名詞,固有名詞,人名,一般,*,*,鬪廉,トウレン,トウレン,0/4,*,と[うれん,*
鬪子梧,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,鬪子梧,トウシゴ,トウシゴ,2/4,*,と[う]しご,*
鬪克,1349,1349,10000,名詞,固有名詞,人名,一般,*,*,鬪克,トウコク,トウコク,0/4,*,と[うこく,*
鬪伯比,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,鬪伯比,トウハクヒ,トウハクヒ,4/5,*,と[うはく]ひ,*
高鶚,1349,1349,10000,名詞,固有名詞,人名,一般,*,*,高鶚,コウガク,コウガク,2/4,*,こ[う]がく,*
高駢,1349,1349,10000,名詞,固有名詞,人名,一般,*,*,高駢,コウベン,コウベン,2/4,*,こ[う]べん,*
高開道,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,高開道,コウカイドウ,コウカイドウ,4/6,*,こ[うかい]どう,*
高開,1349,1349,10000,名詞,固有名詞,人名,一般,*,*,高開,コウカイ,コウカイ,2/4,*,こ[う]かい,*
高遵裕,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,高遵裕,コウジュンユウ,コウジュンユウ,4/6,*,こ[うじユん]ゆう,*
高遵惠,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,高遵惠,コウジュンケイ,コウジュンケイ,4/6,*,こ[うじユん]けい,*
高遵恵,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,高遵恵,コウジュンケイ,コウジュンケイ,4/6,*,こ[うじユん]けい,*
高辨,1349,1349,10000,名詞,固有名詞,人名,一般,*,*,高辨,コウベン,コウベン,0/4,*,こ[うべん,*
高賦,1349,1349,10000,名詞,固有名詞,人名,一般,*,*,高賦,コウフ,コウフ,1/3,*,こ]うふ,*
高貴郷公,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,高貴郷公,コウキキョウコウ,コウキキョウコウ,5/7,*,こ[うききヨう]こう,*
高覿,1349,1349,10000,名詞,固有名詞,人名,一般,*,*,高覿,コウテキ,コウテキ,2/4,*,こ[う]てき,*
高若訥,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,高若訥,コウジャクトツ,コウジャクトツ,4/6,*,こ[うじヤく]とつ,*
高良夫,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,高良夫,コウリョウフ,コウリョウフ,0/5,*,こ[うりヨ[うふ,*
高紳,1349,1349,10000,名詞,固有名詞,人名,一般,*,*,高紳,コウシン,コウシン,2/4,*,こ[う]しん,*
高皇后,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,高皇后,コウコウゴウ,コウコウゴウ,4/6,*,こ[うこう]ごう,*
高潯,1349,1349,10000,名詞,固有名詞,人名,一般,*,*,高潯,コウジン,コウジン,0/4,*,こ[うじん,*
高渙,1349,1349,10000,名詞,固有名詞,人名,一般,*,*,高渙,コウカン,コウカン,2/4,*,こ[う]かん,*
高正平,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,高正平,コウセイヘイ,コウセイヘイ,4/6,*,こ[うせい]へい,*
高歡,1349,1349,10000,名詞,固有名詞,人名,一般,*,*,高歡,コウカン,コウカン,2/4,*,こ[う]かん,*
高歓,1349,1349,10000,名詞,固有名詞,人名,一般,*,*,高歓,コウカン,コウカン,2/4,*,こ[う]かん,*
高柴,1349,1349,10000,名詞,固有名詞,人名,一般,*,*,高柴,コウサイ,コウサイ,0/4,*,こ[うさい,*
高明,1349,1349,10000,名詞,固有名詞,人名,一般,*,*,高明,コウミン,コウミン,1/4,*,こ]うみん,*
高攀龍,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,高攀龍,コウハンリュウ,コウハンリュウ,4/6,*,こ[うはんり]ユう,*
高攀竜,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,高攀竜,コウハンリュウ,コウハンリュウ,4/6,*,こ[うはんり]ユう,*
高拱,1349,1349,10000,名詞,固有名詞,人名,一般,*,*,高拱,コウキョウ,コウキョウ,2/4,*,こ[うき]ヨう,*
高忱,1349,1349,10000,名詞,固有名詞,人名,一般,*,*,高忱,コウシン,コウシン,2/4,*,こ[う]しん,*
高志寧,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,高志寧,コウシネイ,コウシネイ,3/5,*,こ[うし]ねい,*
高弘圖,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,高弘圖,コウコウト,コウコウト,3/5,*,こ[うこ]うと,*
高弘図,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,高弘図,コウコウト,コウコウト,3/5,*,こ[うこ]うと,*
高弁,1349,1349,10000,名詞,固有名詞,人名,一般,*,*,高弁,コウベン,コウベン,1/4,*,こ]うべん,*
高帝,1349,1349,10000,名詞,固有名詞,人名,一般,*,*,高帝,コウテイ,コウテイ,2/4,*,こ[う]てい,*
高安,1349,1349,10000,名詞,固有名詞,人名,一般,*,*,高安,コウアン,コウアン,2/4,*,こ[う]あん,*
高如晦,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,高如晦,コウジョカイ,コウジョカイ,2/5,*,こ[うじヨ]かい,*
高士奇,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,高士奇,コウシキ,コウシキ,2/4,*,こ[う]しき,*
高元溥,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,高元溥,コウゲンフ,コウゲンフ,3/5,*,こ[うげ]んふ,*
馮銓,1349,1349,10000,名詞,固有名詞,人名,一般,*,*,馮銓,フウセン,フウセン,2/4,*,ふ[う]せん,*
馮道,1349,1349,10000,名詞,固有名詞,人名,一般,*,*,馮道,フウドウ,フウドウ,2/4,*,ふ[う]どう,*
馮遂,1349,1349,10000,名詞,固有名詞,人名,一般,*,*,馮遂,フウスイフウ,フウスイフウ,4/6,*,ふ[うすい]ふう,*
馮繼先,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,馮繼先,フウケイセン,フウケイセン,4/6,*,ふ[うけい]せん,*
馮継先,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,馮継先,フウケイセン,フウケイセン,0/6,*,ふ[うけいせん,*
馮玉祥,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,馮玉祥,フウギョクショウ,フウギョクショウ,5/6,*,ふ[うぎヨくし]ヨう,*
