残陽,1345,1345,,名詞,一般,*,*,*,*,残陽,ザンヨウ,ザンヨウ,0/4,*,ざ[んよう,*
常磐,1345,1345,,名詞,一般,*,*,*,*,常磐,トキワ,トキワ,0/3,*,と[きわ,*
シーカー,1345,1345,,名詞,一般,*,*,*,*,シーカー,シーカー,シーカー,0/4,*,し[ーかー,*
忍,1345,1345,,名詞,一般,*,*,*,*,忍,シノビ,シノビ,0/3,*,し[のび,*
しまき,1345,1345,,名詞,一般,*,*,*,*,しまき,シマキ,シマキ,1/3,*,し]まき,*
ジャギィ,1345,1345,,名詞,一般,*,*,*,*,ジャギィ,ジャギィ,ジャギィ,0/2,*,じ[ヤぎイ,*
ジャグラス,1345,1345,,名詞,一般,*,*,*,*,ジャグラス,ジャグラス,ジャグラス,2/4,*,じ[ヤぐ]らす,*
シャドウアイ,1345,1345,,名詞,一般,*,*,*,*,シャドウアイ,シャドウアイ,シャドウアイ,3/5,*,し[ヤどう]あい,*
ジャナフ,1345,1345,,名詞,一般,*,*,*,*,ジャナフ,ジャナフ,ジャナフ,0/3,*,じ[ヤなふ,*
シャム,1345,1345,,名詞,一般,*,*,*,*,シャム,シャム,シャム,1/2,*,し]ヤむ,*
ジュラ,1345,1345,,名詞,一般,*,*,*,*,ジュラ,ジュラ,ジュラ,1/2,*,じ]ユら,*
隼刃の羽飾り,1345,1345,,名詞,一般,*,*,*,*,隼刃の羽飾り,ショウジンハノハネカザリ,ショウジンハノハネカザリ,9/11,*,し[ヨうじんはのはねか]ざり,*
隼刃,1345,1345,,名詞,一般,*,*,*,*,隼刃,ショウジンハ,ショウジンハ,0/5,*,し[ヨうじんは,*
城塞遊撃隊,1345,1345,,名詞,一般,*,*,*,*,城塞遊撃隊,ジョウサイユウゲキタイ,ジョウサイユウゲキタイ,8/10,*,じ[ヨうさいゆうげき]たい,*
城塞弓撃隊,1345,1345,,名詞,一般,*,*,*,*,城塞弓撃隊,ジョウサイキュウゲキタイ,ジョウサイキュウゲキタイ,0/10,*,じ[ヨうさいきユうげきたい,*
ショウロウ,1345,1345,,名詞,一般,*,*,*,*,ショウロウ,ショウロウ,ショウロウ,0/4,*,し[ヨうろう,*
ミタマ,1345,1345,,名詞,一般,*,*,*,*,ミタマ,ミタマ,ミタマ,0/3,*,み[たま,*
シルバーソル,1345,1345,,名詞,一般,*,*,*,*,シルバーソル,シルバーソル,シルバーソル,4/6,*,し[るばー]そる,*
ジンオウ,1345,1345,,名詞,一般,*,*,*,*,ジンオウ,ジンオウ,ジンオウ,0/4,*,じ[んおう,*
スーツ,1345,1345,,名詞,一般,*,*,*,*,スーツ,スーツ,スーツ,1/3,*,す]ーつ,*
スカラー,1345,1345,,名詞,一般,*,*,*,*,スカラー,スカラー,スカラー,1/4,*,す]からー,*
スカルダ,1345,1345,,名詞,一般,*,*,*,*,スカルダ,スカルダ,スカルダ,0/4,*,す[かるだ,*
スパイオ,1345,1345,,名詞,一般,*,*,*,*,スパイオ,スパイオ,スパイオ,0/4,*,す[ぱいお,*
スカルフェイス,1345,1345,,名詞,一般,*,*,*,*,スカルフェイス,スカルフェイス,スカルフェイス,3/6,*,す[かるふエ]いす,*
スキュラ,1345,1345,,名詞,一般,*,*,*,*,スキュラ,スキュラ,スキュラ,1/3,*,す[き]ユら,*
スティール,1345,1345,,名詞,一般,*,*,*,*,スティール,スティール,スティール,1/4,*,す[てイ]ーる,*
ストロマ,1345,1345,,名詞,一般,*,*,*,*,ストロマ,ストロマ,ストロマ,0/4,*,す[とろま,*
スネーク,1345,1345,,名詞,一般,*,*,*,*,スネーク,スネーク,スネーク,2/4,*,す[ね]ーく,*
ザ・ボス,1345,1345,,名詞,一般,*,*,*,*,ザ・ボス,ザボス,ザボス,1/3,*,ざ]ぼす,*
ズワロ,1345,1345,,名詞,一般,*,*,*,*,ズワロ,ズワロ,ズワロ,1/3,*,ず]わろ,*
セイラー,1345,1345,,名詞,一般,*,*,*,*,セイラー,セイラー,セイラー,0/4,*,せ[いらー,*
セーリオ,1345,1345,,名詞,一般,*,*,*,*,セーリオ,セーリオ,セーリオ,2/4,*,せ[ー]りお,*
シャルマン,1345,1345,,名詞,一般,*,*,*,*,シャルマン,シャルマン,シャルマン,1/4,*,し]ヤる]まん,*
ゼクス,1345,1345,,名詞,一般,*,*,*,*,ゼクス,ゼクス,ゼクス,1/3,*,ぜ]くす,*
ゼノラージ,1345,1345,,名詞,一般,*,*,*,*,ゼノラージ,ゼノラージ,ゼノラージ,3/5,*,ぜ[のら]ーじ,*
セリエナ祭,1345,1345,,名詞,一般,*,*,*,*,セリエナ祭,セリエナサイ,セリエナサイ,0/6,*,せ[りえな[さい,*
セルタス,1345,1345,,名詞,一般,*,*,*,*,セルタス,セルタス,セルタス,1/4,*,せ]るたす,*
増弾のピアス,1345,1345,,名詞,一般,*,*,*,*,増弾のピアス,ゾウダンノピアス,ゾウダンノピアス,0/8,*,ぞ[うだんのぴあす,*
増弾,1345,1345,,名詞,一般,*,*,*,*,増弾,ゾウダン,ゾウダン,2/4,*,ぞ[う]だん,*
ゾディアス,1345,1345,,名詞,一般,*,*,*,*,ゾディアス,ゾディアス,ゾディアス,1/4,*,ぞ[で]イあす,*
ゾデック,1345,1345,,名詞,一般,*,*,*,*,ゾデック,ゾデック,ゾデック,0/4,*,ぞ[でっく,*
ゾラマグナ,1345,1345,,名詞,一般,*,*,*,*,ゾラマグナ,ゾラマグナ,ゾラマグナ,3/5,*,ぞ[らま]ぐな,*
大海賊J,1345,1345,,名詞,一般,*,*,*,*,大海賊J,ダイカイゾクジェー,ダイカイゾクジェー,0/8,*,だ[いかいぞくじエー,*
鷹見のピアス,1345,1345,,名詞,一般,*,*,*,*,鷹見のピアス,タカミノピアス,タカミノピアス,0/7,*,た[かみのぴあす,*
鷹見,1345,1345,,名詞,一般,*,*,*,*,鷹見,タカミ,タカミ,0/3,*,た[かみ,*
ダスク,1345,1345,,名詞,一般,*,*,*,*,ダスク,ダスク,ダスク,1/3,*,だ]すく,*
ダマスク,1345,1345,,名詞,一般,*,*,*,*,ダマスク,ダマスク,ダマスク,2/4,*,だ[ま]すく,*
タロス,1345,1345,,名詞,一般,*,*,*,*,タロス,タロス,タロス,1/3,*,た]ろす,*
地上最強,1345,1345,,名詞,一般,*,*,*,*,地上最強,チジョウサイキョウ,チジョウサイキョウ,6/7,*,ち[じヨうさいき]ヨう,*
チェーン,1345,1345,,名詞,一般,*,*,*,*,チェーン,チェーン,チェーン,0/3,*,ち[エ]ーん,*
超絶のピアス,1345,1345,,名詞,一般,*,*,*,*,超絶のピアス,チョウゼツノピアス,チョウゼツノピアス,0/8,*,ち[ヨうぜつのぴあす,*
知略の眼鏡,1345,1345,,名詞,一般,*,*,*,*,知略の眼鏡,チリャクノメガネ,チリャクノメガネ,0/7,*,ち[りヤくのめがね,*
ディアブロ,1345,1345,,名詞,一般,*,*,*,*,ディアブロ,ディアブロ,ディアブロ,2/4,*,で[イあ]ぶろ,*
ディオレ,1345,1345,,名詞,一般,*,*,*,*,ディオレ,ディオレ,ディオレ,0/3,*,で[イおれ,*
ディス,1345,1345,,名詞,一般,*,*,*,*,ディス,ディス,ディス,1/2,*,で]イす,*
ディノ,1345,1345,,名詞,一般,*,*,*,*,ディノ,ディノ,ディノ,1/2,*,で]イの,*
デスギア,1345,1345,,名詞,一般,*,*,*,*,デスギア,デスギア,デスギア,0/4,*,で[すぎあ,*
テンゴ,1345,1345,,名詞,一般,*,*,*,*,テンゴ,テンゴ,テンゴ,1/3,*,て]んご,*
伝説J,1345,1345,,名詞,一般,*,*,*,*,伝説J,デンセツジェー,デンセツジェー,0/6,*,で[んせつじエー,*
テンタクル,1345,1345,,名詞,一般,*,*,*,*,テンタクル,テンタクル,テンタクル,3/5,*,て[んた]くる,*
ドゥンル,1345,1345,,名詞,一般,*,*,*,*,ドゥンル,ドゥンル,ドゥンル,1/3,*,ど]ウんる,*
ドーベル,1345,1345,,名詞,一般,*,*,*,*,ドーベル,ドーベル,ドーベル,0/4,*,ど[ーべる,*
ドボル,1345,1345,,名詞,一般,*,*,*,*,ドボル,ドボル,ドボル,1/3,*,ど]ぼる,*
